datasetkey;confidence_level;title;text;access;reference
3db52012-62cf-40bf-822e-f59466139e3c;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Agrenaba (Association de Gestion de la Réserve naturelle de la Bassée) provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Agrenaba (Association de Gestion de la Réserve naturelle de la Bassée) provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/lumhp1 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Agrenaba (Association de Gestion de la Réserve naturelle de la Bassée) provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/lumhp1 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
db1abc39-7b60-4103-815d-820fa37cb62b;1;Protected and Invasive Species Records Collected Through Environment Agency Survey 1995 - 2021;Environment Agency (2022). Protected and Invasive Species Records Collected Through Environment Agency Survey 1995 - 2021. Occurrence dataset https://doi.org/10.15468/awfvnp accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Environment Agency (2022). Protected and Invasive Species Records Collected Through Environment Agency Survey 1995 - 2021. Occurrence dataset https://doi.org/10.15468/awfvnp accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
12f7588e-f812-4da0-85e9-05f655fa538a;1;Rapportage 2013-2018 au titre de la directive Habitats-Faune-Flore - Données de synthèse Espèces issues du rapportage au titre de la directive Habitats - période 2013-2018;Inventaire National du Patrimoine Naturel (2020). Rapportage 2013-2018 au titre de la directive Habitats-Faune-Flore - Données de synthèse Espèces issues du rapportage au titre de la directive Habitats - période 2013-2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ubgty4 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2020). Rapportage 2013-2018 au titre de la directive Habitats-Faune-Flore - Données de synthèse Espèces issues du rapportage au titre de la directive Habitats - période 2013-2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ubgty4 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
d03f444a-7192-4fa0-bf7a-63714585c611;1;England Non Native Species records 1965 to 2017;Environment Agency (2022). England Non Native Species records 1965 to 2017. Occurrence dataset https://doi.org/10.15468/pdop0k accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Environment Agency (2022). England Non Native Species records 1965 to 2017. Occurrence dataset https://doi.org/10.15468/pdop0k accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
67fabcac-a638-40a6-9bea-aeca8aced9f1;1;"The Danish Environmental Portal, species and habitats-database ""Danmarks Miljøportals Naturdatabase""";"Kjeldsen K H (2020). The Danish Environmental Portal, species and habitats-database ""Danmarks Miljøportals Naturdatabase"". Version 1.3. Miljøstyrelsen / The Danish Environmental Protection Agency. Occurrence dataset https://doi.org/10.15468/ku2f82 accessed via GBIF.org on 2023-05-24.";Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;"Kjeldsen K H (2020). The Danish Environmental Portal, species and habitats-database ""Danmarks Miljøportals Naturdatabase"". Version 1.3. Miljøstyrelsen / The Danish Environmental Protection Agency. Occurrence dataset https://doi.org/10.15468/ku2f82 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24"
b56e76a0-2adb-4168-8d46-156a4fe7f10e;1;Environment Agency England and Wales (2012) Non-native Species records v1;Environment Agency (2017). Environment Agency England and Wales (2012) Non-native Species records v1. Occurrence dataset https://doi.org/10.15468/kyc8x3 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Environment Agency (2017). Environment Agency England and Wales (2012) Non-native Species records v1. Occurrence dataset https://doi.org/10.15468/kyc8x3 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
f946666e-67dc-4848-9fa8-2162f3559e33;1;Données d'occurrences Espèces issues de l'inventaire des ZNIEFF;ROBERT S, LEPAREUR F, Inventaire National du Patrimoine Naturel (2022). Données d'occurrences Espèces issues de l'inventaire des ZNIEFF. Version 1.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ikshke accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;ROBERT S, LEPAREUR F, Inventaire National du Patrimoine Naturel (2022). Données d'occurrences Espèces issues de l'inventaire des ZNIEFF. Version 1.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ikshke accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
6cbf7d4d-13cb-4604-8668-db68fe753349;1;Données d'occurrences issues des Formulaires standards de données des sites Natura 2000 - Données d'occurrence Espèces issues de la base Natura 2000 : espèces d'intérêt communautaire et autres espèces remarquables renseignées dans les FSD;Inventaire National du Patrimoine Naturel (2018). Données d'occurrences issues des Formulaires standards de données des sites Natura 2000 - Données d'occurrence Espèces issues de la base Natura 2000 : espèces d'intérêt communautaire et autres espèces remarquables renseignées dans les FSD. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g2ptuw accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Données d'occurrences issues des Formulaires standards de données des sites Natura 2000 - Données d'occurrence Espèces issues de la base Natura 2000 : espèces d'intérêt communautaire et autres espèces remarquables renseignées dans les FSD. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g2ptuw accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
274a36be-0626-41c1-a757-3064e05811a4;1;VIS - Fishes in estuarine waters in Flanders, Belgium;Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in estuarine waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/estwpt accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in estuarine waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/estwpt accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
ba1bf66f-863b-46c7-bdce-ec5853c16c55;1;Monitoring of fishes and crustaceans by Province East Flanders in Flanders, Belgium;Mahieu F, Boets P, Zoeter Vanpoucke M, Reyserhove L, Oldoni D (2023). Monitoring of fishes and crustaceans by Province East Flanders in Flanders, Belgium. Version 1.28. Province East Flanders. Sampling event dataset https://doi.org/10.15468/ap9ejd accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Mahieu F, Boets P, Zoeter Vanpoucke M, Reyserhove L, Oldoni D (2023). Monitoring of fishes and crustaceans by Province East Flanders in Flanders, Belgium. Version 1.28. Province East Flanders. Sampling event dataset https://doi.org/10.15468/ap9ejd accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
1c124078-9b39-4042-84af-b2f948dad993;1;Données piscicoles et astacicoles des cours d'eau de France métropolitaine bancarisées dans ASPE (OFB) - Données acquises selon le protocole de pêche par ambiance - ASPE - OFB;Inventaire National du Patrimoine Naturel (2021). Données piscicoles et astacicoles des cours d'eau de France métropolitaine bancarisées dans ASPE (OFB) - Données acquises selon le protocole de pêche par ambiance - ASPE - OFB. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qbgjt5 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Données piscicoles et astacicoles des cours d'eau de France métropolitaine bancarisées dans ASPE (OFB) - Données acquises selon le protocole de pêche par ambiance - ASPE - OFB. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qbgjt5 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
dd915a74-f2d2-4888-a62d-4a5ebeae4e0e;1;2017_CEN PACA_1;Inventaire National du Patrimoine Naturel (2023). 2017_CEN PACA_1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/7xjng3 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2023). 2017_CEN PACA_1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/7xjng3 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
752a8459-f10a-4133-aa21-4f55f8a27b73;1;Convention - Fondation d'Entreprise du Golf de Vidauban pour l'Environnement - Jeu de données convention FEGVE-SPN-2012-2016;Inventaire National du Patrimoine Naturel (2022). Convention - Fondation d'Entreprise du Golf de Vidauban pour l'Environnement - Jeu de données convention FEGVE-SPN-2012-2016. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/q8kpdf accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Convention - Fondation d'Entreprise du Golf de Vidauban pour l'Environnement - Jeu de données convention FEGVE-SPN-2012-2016. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/q8kpdf accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
88967ea9-19ea-4f4d-b137-879ee00ebda8;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de CERCOPE (Jean-Louis PRATZ);Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de CERCOPE (Jean-Louis PRATZ). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ba63zj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de CERCOPE (Jean-Louis PRATZ). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ba63zj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
594e1181-c38a-4f44-b78c-ceab50351cca;1;National Trust Species Records;National Trust (2022). National Trust Species Records. Occurrence dataset https://doi.org/10.15468/opc6g1 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;National Trust (2022). National Trust Species Records. Occurrence dataset https://doi.org/10.15468/opc6g1 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
fbf2c8a9-1f63-4a48-a85e-96e5641f3cc8;1;Données piscicoles et astacicoles des cours d'eau de France métropolitaine bancarisées dans ASPE (OFB) - Données piscicoles acquises selon le protocole de pêche partielle sur berges - ASPE - OFB;Inventaire National du Patrimoine Naturel (2022). Données piscicoles et astacicoles des cours d'eau de France métropolitaine bancarisées dans ASPE (OFB) - Données piscicoles acquises selon le protocole de pêche partielle sur berges - ASPE - OFB. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ndx7os accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Données piscicoles et astacicoles des cours d'eau de France métropolitaine bancarisées dans ASPE (OFB) - Données piscicoles acquises selon le protocole de pêche partielle sur berges - ASPE - OFB. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ndx7os accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
dceb7843-b7e7-4dc7-b50e-b978e52e27dc;1;Réserves Naturelles de France (RNF) - RNF - Conservatoire d'espaces naturel Nord-Pas-de-Calais;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Conservatoire d'espaces naturel Nord-Pas-de-Calais. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/rzxepa accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Conservatoire d'espaces naturel Nord-Pas-de-Calais. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/rzxepa accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
5f501df0-0c61-11dd-84ce-b8a03c50a862;1;SLU Aqua Institute of Freshwater Research National register of survey test-fishing - NORS;Kinnerbäck A (2023). SLU Aqua Institute of Freshwater Research National register of survey test-fishing - NORS. Department of Aquatic resources, SLU. Occurrence dataset https://doi.org/10.15468/9meff0 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Kinnerbäck A (2023). SLU Aqua Institute of Freshwater Research National register of survey test-fishing - NORS. Department of Aquatic resources, SLU. Occurrence dataset https://doi.org/10.15468/9meff0 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
6bcfbc19-4a2a-496f-ae62-5dcb36e335fb;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre NOEL (pnoel);Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre NOEL (pnoel). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ziwt1p accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre NOEL (pnoel). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ziwt1p accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
