datasetkey;confidence_level;title;text;More;access;reference.1
2e409ff6-7714-417e-89ef-678207f66071;1;ATBI Parc national du Mercantour / Parco naturale Alpi Marittime - Jeux de données provenant de l'ATBI Mercantour;Inventaire National du Patrimoine Naturel (2020). ATBI Parc national du Mercantour / Parco naturale Alpi Marittime - Jeux de données provenant de l'ATBI Mercantour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jtlspu accessed via GBIF.org on 2023-05-17.;Jeux de donn�es principal de l'ATBI Mercantour/Alpi Marittime sur le territoire du Parc national du Mercantour (Aire optimale d'adh�sion). Le projet lanc� en 2006 sous la banni�re de l�European Distributed Institute of Taxonomy (EDIT) est le premier � avoir �t� entrepris en Europe et le deuxi�me au monde gr�ce � la collaboration entre le Parc National du Mercantour (PNM), le Parco Naturale Alpi Marittime (PNAM) et le Mus�um national d'Histoire naturelle (MNHN). Il comprend des jeux de donn�es issus d'�chantillonnages protocol�s et des d'inventaires opportunistes recueillies par les taxonomistes, le personnel du parc et les naturalistes sous convention avec le PNM ainsi que des donn�es bibliographiques saisies dans le cadre de l'ATBI.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). ATBI Parc national du Mercantour / Parco naturale Alpi Marittime - Jeux de données provenant de l'ATBI Mercantour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jtlspu accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
54facf62-bf0c-43e7-9972-4fdc407fa6c5;2;"Déterminations et observations du Forum ""Le Monde des Insectes"" (LMDI) - Données photographiques validées de la galerie du forum ""Le Monde des Insectes""";"Inventaire National du Patrimoine Naturel (2017). Déterminations et observations du Forum ""Le Monde des Insectes"" (LMDI) - Données photographiques validées de la galerie du forum ""Le Monde des Insectes"". UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2vjhg8 accessed via GBIF.org on 2023-05-17.";La d�termination � l'esp�ce, quand elle est possible, se fait par l'interm�diaire d'une discussion entre les membres du forum. Toute photo d�pos�e dans la galerie donne lieu � l'ouverture d'un sujet dans le sous-forum de l'ordre d'insectes concern�. Chaque identification est donc le fruit d'une �uvre collective, elle r�sulte d'un consensus entre les membres, qu'ils soient d�butants, amateurs, amateurs confirm�s ou entomologistes exp�riment�s. En effet, le but premier du couple forum-galerie, qui existe depuis l'ann�e 2000, n'est pas d'�tiqueter des photos mais d'aider chacun � progresser vers plus de connaissance et de rigueur scientifique en mati�re d'entomologie.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;"Inventaire National du Patrimoine Naturel (2017). Déterminations et observations du Forum ""Le Monde des Insectes"" (LMDI) - Données photographiques validées de la galerie du forum ""Le Monde des Insectes"". UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2vjhg8 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17"
43027054-3812-4599-b7bc-a01f1df5b071;2;Données ONF faune-flore-fonge;Inventaire National du Patrimoine Naturel (2019). Données ONF faune-flore-fonge. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ykstli accessed via GBIF.org on 2023-05-17.;"Donn�es pass�es (reprise bibliographie et carnets de terrain; importations) et donn�es actuelles depuis 2009 (BDN). A la fois donn�es protocol�es et donn�es ""opportunistes"".";Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2019). Données ONF faune-flore-fonge. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ykstli accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
66551429-5e35-4848-94f5-b13bcad669a5;1;SILENE-FAUNE-PACA - CEN_PACA_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - CEN_PACA_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3kmwvz accessed via GBIF.org on 2023-05-17.;"CEN PACA / SILENE est un outil public et collectif au service de la prise en compte de la biodiversit�. Soutenu par la DREAL et le Conseil R�gional, il associe de nombreux partenaires et contributeurs r�gionaux. Il est d�velopp� et administr� par les conservatoires (CBNMED ; CBNA ; CEN). Ensemble, ils partagent un cadre commun de r�f�rence : charte SILENE et principes de gouvernance.";Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - CEN_PACA_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3kmwvz accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
eb4b2590-2eb1-4e9d-b543-aef0ed9f4dee;1;Réserves Naturelles de France (RNF) - RNF - Données du Syndicat de Gestion des Gorges de l'Ardêche;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données du Syndicat de Gestion des Gorges de l'Ardêche. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/s1d7fm accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données du Syndicat de Gestion des Gorges de l'Ardêche. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/s1d7fm accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
403ac8e4-dfaa-4bcd-ab2e-f30f4632b12d;1;FASFC - Exotic vector and pathogen surveillance programme in Belgium - Mosquitoes & Culicoides;Deblauwe I, Madder M, Brosens D (2021). FASFC - Exotic vector and pathogen surveillance programme in Belgium - Mosquitoes & Culicoides. Version 1.7. Institute of Tropical Medicine Antwerp. Occurrence dataset https://doi.org/10.15468/g7yq9x accessed via GBIF.org on 2023-05-17.;FASFC - Exotic vector and pathogen surveillance programme - Mosquitoes & Culicoides in Belgium is a sampling event dataset published by the Institute of Tropical Medicine Antwerp. It is part of the early detection of pathogens and vectors along high-risk introduction routes in Belgium Data were collected at defined locations using a standardized protocol in the Exotic vector and pathogen surveillance programme in Belgium, funded by the FASFC (Federal Agency for the Safety of the Food Chain).;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Deblauwe I, Madder M, Brosens D (2021). FASFC - Exotic vector and pathogen surveillance programme in Belgium - Mosquitoes & Culicoides. Version 1.7. Institute of Tropical Medicine Antwerp. Occurrence dataset https://doi.org/10.15468/g7yq9x accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
1fef1ead-3d02-495e-8ff1-6aeb01123408;1;Mosquito Alert Dataset;Mosquito Alert, Escobar A, Južni�?-Zonta Ž (2023). Mosquito Alert Dataset. Version 1.13. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2023-05-17.;The Mosquito Alert dataset includes occurrence records of adult mosquitoes. The records were collected through Mosquito Alert, a citizen science system for investigating and managing disease-carrying mosquitoes. Each record presented in the database is linked to a photograph submitted by a citizen scientist and validated by entomological experts to determine if it provides evidence of the presence of any of five targeted mosquito vectors of top concern in Europe (i.e. Aedes albopictus, Aedes aegypti, Aedes japonicus, Aedes koreicus, Culex pipiens). The temporal coverage of the database is from 2014 through 2022 and the spatial coverage is worldwide. Most of the records from 2014 to 2020 are from Spain, reflecting the fact that the project was funded by Spanish national and regional funding agencies. Since autumn 2020 the data has expanded to include substantial records from other countries in Europe, particularly the Netherlands, Italy, and Hungary, thanks to a human volunteering network of entomologists coordinated by the AIM-COST Action and to technological developments through the VEO project to increase scalability. Among many possible applications, Mosquito Alert dataset facilitates the development of citizen-based early warning systems for mosquito-borne disease risk. This dataset can be further re-used for modelling vector exposure risk or training machine-learning detection and classification routines on the linked images, to help experts in data validation and build up automated alert systems.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Mosquito Alert, Escobar A, Južni�?-Zonta Ž (2023). Mosquito Alert Dataset. Version 1.13. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
7744d8ba-6437-48f7-8f62-2e3e1b0f99fe;2;Programmes de connaissance sur les communautés d'invertébrés en Occitanie - Données invertébrés produites par l'OPIE;Inventaire National du Patrimoine Naturel (2022). Programmes de connaissance sur les communautés d'invertébrés en Occitanie - Données invertébrés produites par l'OPIE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ukknfz accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2022). Programmes de connaissance sur les communautés d'invertébrés en Occitanie - Données invertébrés produites par l'OPIE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ukknfz accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
23bab45d-e5c8-43fd-8fc5-6a8668becd16;1;Données issues des cartes validées dans le cadre de l'Atlas de la Biodiversité Départementale et des Secteurs Marins;Inventaire National du Patrimoine Naturel (2017). Données issues des cartes validées dans le cadre de l'Atlas de la Biodiversité Départementale et des Secteurs Marins. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dow1na accessed via GBIF.org on 2023-05-17.;L'Atlas de la biodiversit� d�partementale et des secteurs marins (ABDSM) vise � obtenir une distribution synth�tiques pr�sent�es sur des cartes pouvant �tre bas�es sur des avis d'experts (pr�sence probable ou absence de l'esp�ce sur un d�partement ou un secteur marin). Ces avis s'appuient sur au moins une observation valid�e dans une p�riode r�cente pour ce qui concerne la pr�sence certaine de l'esp�ce. Un point novateur r�side dans l�estimation de l�absence de l'esp�ce qui est clairement diff�renci� de l'absence d'information.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2017). Données issues des cartes validées dans le cadre de l'Atlas de la Biodiversité Départementale et des Secteurs Marins. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dow1na accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
0b6d8878-cdce-4603-b948-67c099619e91;1;SILENE-FAUNE-PACA - Groupe_Lamo_Naturae_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Groupe_Lamo_Naturae_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bknot5 accessed via GBIF.org on 2023-05-17.;"Groupe Lamo Naturae / SILENE est un outil public et collectif au service de la prise en compte de la biodiversit�. Soutenu par la DREAL et le Conseil R�gional, il associe de nombreux partenaires et contributeurs r�gionaux. Il est d�velopp� et administr� par les conservatoires (CBNMED ; CBNA ; CEN). Ensemble, ils partagent un cadre commun de r�f�rence : charte SILENE et principes de gouvernance.";Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Groupe_Lamo_Naturae_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bknot5 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
28646617-3f8e-4910-849e-e3776e3fec78;2;SILENE-FAUNE-PACA - Amis_des_Marais_du_Vigueirat_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Amis_des_Marais_du_Vigueirat_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tj0rsp accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Amis_des_Marais_du_Vigueirat_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tj0rsp accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
1dcfb37e-2288-4105-80d5-530e2c98d2a4;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données sensibles (ou cachées par les observateurs) de la base de données Île-de-France;Inventaire National du Patrimoine Naturel (2020). Système d'Information sur la Nature et les Paysages d'Ile de France - Données sensibles (ou cachées par les observateurs) de la base de données Île-de-France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gk4jvr accessed via GBIF.org on 2023-05-17.;Ce jeux de donn�es contient les donn�es cach�es par les observateurs, elles sont issues de la base de donn�es Cettia �dF;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Système d'Information sur la Nature et les Paysages d'Ile de France - Données sensibles (ou cachées par les observateurs) de la base de données Île-de-France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gk4jvr accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
